city,state,zone,latitude,longitude,date,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,CPCB_AQI
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-04-22,5.0,8.53,70.62,15.16,1.872,29.8,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-04-23,17.03,32.72,44.26,28.72,1.902,38.46,28
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-04-24,26.42,50.15,77.85,22.46,1.648,43.7,44
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-04-25,43.87,73.1,67.69,19.82,2.475,36.69,74
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-04-26,39.1,72.34,72.53,24.4,2.254,47.16,66
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-04-27,29.57,45.83,49.75,25.41,2.19,41.75,49
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-04-28,61.14,124.77,58.12,28.37,2.025,45.66,105
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-04-29,25.83,49.27,64.9,21.81,1.483,19.44,43
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-04-30,5.0,9.22,56.73,27.6,1.968,48.37,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-01,29.44,58.32,61.78,22.2,2.005,27.66,49
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-02,28.3,48.4,41.8,25.06,2.075,26.82,47
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-03,44.12,84.72,54.39,26.57,2.562,35.79,74
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-04,13.89,27.93,77.91,30.71,2.468,29.86,23
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-05,6.74,11.73,63.46,27.08,1.892,50.5,11
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-06,15.27,23.04,54.94,14.5,1.784,29.6,25
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-07,8.57,14.88,76.48,22.2,1.806,33.3,14
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-08,31.6,52.87,64.28,24.25,1.7,30.84,54
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-09,5.0,10.22,64.0,20.91,1.708,42.98,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-10,52.21,85.63,63.08,24.33,1.689,32.75,87
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-11,44.58,69.06,59.8,26.17,2.49,48.94,75
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-12,18.17,28.94,57.23,21.22,2.508,39.76,30
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-13,23.75,44.98,63.17,24.98,1.881,35.4,40
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-14,5.0,9.43,62.98,29.05,1.413,35.93,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-15,24.05,36.65,39.9,27.94,1.988,51.33,40
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-16,17.71,31.06,59.96,22.27,2.065,41.89,30
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-17,5.0,7.66,54.62,20.94,1.952,36.62,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-18,45.05,80.26,54.39,24.66,1.841,37.6,76
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-19,46.82,92.94,64.06,18.57,1.931,25.03,78
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-20,15.88,34.3,58.03,16.45,2.547,17.0,26
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-21,12.99,19.91,37.43,25.74,1.985,41.79,22
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-22,37.38,74.39,60.89,18.7,2.165,40.79,63
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-23,33.22,55.88,53.64,30.24,1.894,36.03,56
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-24,5.0,8.47,54.21,31.51,1.23,23.49,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-25,41.24,86.95,58.7,21.67,2.824,35.09,69
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-26,5.0,10.25,50.1,14.74,2.236,43.93,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-27,16.72,29.13,78.66,23.1,2.399,21.52,28
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-28,5.0,8.59,47.55,32.95,2.596,37.81,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-29,5.0,8.65,68.61,25.63,2.073,31.09,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-30,5.0,9.76,60.7,31.45,2.13,34.77,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-05-31,5.0,10.99,68.79,29.54,1.85,33.39,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-01,5.0,9.29,48.63,23.71,2.035,51.13,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-02,13.63,24.23,51.94,19.17,2.012,57.75,23
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-03,5.0,10.45,64.74,21.54,1.76,51.55,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-04,9.26,15.61,58.62,24.88,2.25,27.28,15
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-05,15.83,33.89,65.84,19.16,2.436,42.84,26
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-06,14.48,27.54,64.05,22.71,2.732,38.49,24
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-07,20.29,35.28,53.43,22.8,2.592,39.15,34
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-08,27.27,43.47,63.02,23.69,1.793,46.55,45
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-09,17.6,31.66,41.16,22.9,1.628,40.08,29
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-10,5.0,7.72,73.41,16.48,2.173,30.23,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-11,5.37,10.34,40.08,20.52,1.748,37.17,9
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-12,5.0,10.0,66.66,20.03,1.634,35.37,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-13,5.0,7.68,50.66,19.91,2.333,26.57,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-14,15.61,26.48,35.86,21.97,2.258,51.09,26
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-15,5.0,9.7,71.38,22.66,1.777,22.01,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-16,5.0,7.79,69.88,23.56,2.453,26.68,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-17,33.71,59.29,55.16,21.33,2.304,51.9,57
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-18,5.0,8.58,48.85,15.24,1.72,35.29,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-19,5.0,10.16,54.85,19.39,1.865,39.01,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-20,9.51,17.79,53.83,22.4,2.392,40.09,16
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-21,5.0,8.52,63.21,34.6,2.277,37.98,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-22,5.0,10.08,52.0,20.28,2.276,11.91,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-23,5.0,7.87,71.74,30.34,2.398,48.65,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-24,12.48,18.95,61.38,24.65,2.063,22.94,21
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-25,5.0,10.13,65.13,24.99,2.118,44.06,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-26,5.0,8.95,50.18,21.2,1.991,44.65,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-27,5.0,10.18,58.02,29.03,2.005,34.98,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-28,17.72,34.15,49.25,25.22,1.739,25.45,30
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-29,5.0,8.38,49.9,17.51,1.582,23.14,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-06-30,5.0,10.26,53.55,26.76,2.148,29.88,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-01,5.23,10.4,73.13,27.54,1.718,25.34,9
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-02,5.0,8.33,69.14,27.43,1.833,37.45,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-03,5.0,7.77,41.72,28.57,2.34,44.17,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-04,5.0,7.85,68.44,22.54,1.816,39.16,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-05,6.48,11.77,66.41,19.29,2.196,57.62,11
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-06,13.77,29.6,55.86,20.73,1.932,38.54,23
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-07,5.0,8.28,54.57,13.74,2.047,31.34,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-08,5.0,9.95,57.09,18.62,1.804,21.77,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-09,11.27,22.24,44.39,25.64,2.029,36.25,19
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-10,9.01,16.93,46.44,31.27,2.092,57.29,15
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-11,5.0,9.55,70.46,38.91,2.037,47.96,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-12,5.0,9.89,74.65,19.88,2.327,33.25,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-13,5.41,8.27,58.48,25.5,2.162,39.98,9
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-14,22.18,34.08,34.3,28.77,2.545,38.08,37
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-15,5.0,9.6,65.07,31.03,1.871,38.17,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-16,24.19,50.98,59.38,27.51,2.015,29.3,40
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-17,12.22,19.95,46.36,16.57,2.01,30.51,20
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-18,5.0,7.6,47.8,29.32,2.342,49.32,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-19,5.0,9.48,53.31,22.93,2.264,52.82,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-20,7.86,16.2,57.59,27.9,2.217,29.21,13
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-21,5.0,9.7,47.57,29.31,2.308,42.72,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-22,12.71,24.04,67.04,35.48,2.065,33.8,21
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-23,17.95,29.27,55.81,24.06,1.459,11.61,30
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-24,5.0,8.6,60.57,22.21,2.681,21.09,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-25,44.62,88.94,71.45,16.81,2.277,20.4,75
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-26,16.81,32.14,52.36,23.43,1.763,45.64,28
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-27,9.44,20.74,61.74,21.57,2.026,28.91,16
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-28,8.55,15.45,71.58,16.94,2.738,39.2,14
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-29,15.37,27.01,52.24,30.16,2.232,27.37,26
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-30,23.51,46.49,36.85,24.88,2.104,55.44,39
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-07-31,14.35,28.77,61.39,21.29,2.243,30.2,24
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-01,38.34,60.97,35.9,23.62,1.839,39.4,65
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-02,13.94,25.99,47.49,25.44,2.403,34.69,23
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-03,22.05,42.27,70.43,28.22,2.031,39.06,37
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-04,34.86,56.61,53.92,23.5,1.88,30.29,59
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-05,5.0,10.95,70.82,19.02,1.787,25.6,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-06,28.23,46.81,42.38,28.62,2.386,32.29,47
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-07,21.84,33.11,69.97,24.42,1.643,56.32,36
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-08,20.89,36.59,60.12,15.14,2.2,36.17,35
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-09,25.01,38.42,58.95,17.3,2.135,36.52,42
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-10,50.95,84.05,67.65,24.97,1.772,38.67,85
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-11,42.65,77.2,47.75,36.22,2.165,29.82,72
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-12,5.0,9.46,65.41,21.71,1.581,23.13,8
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-13,37.97,76.86,68.98,24.15,2.031,48.25,64
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-14,39.72,71.21,49.6,19.33,2.102,22.27,67
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-15,53.19,92.22,57.15,25.57,2.354,50.94,89
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-16,36.79,63.5,53.21,26.1,2.417,25.37,62
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-17,13.15,26.45,77.25,26.74,2.167,31.01,22
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-18,50.22,79.36,42.4,29.43,1.633,42.2,84
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-19,30.78,60.43,54.86,28.75,2.06,31.46,52
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-20,27.77,54.89,37.82,23.63,2.508,18.23,46
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-21,46.12,82.76,67.24,27.47,2.502,27.01,77
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-22,50.53,97.37,52.42,23.18,2.497,32.33,85
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-23,18.92,33.43,46.62,20.62,1.958,37.82,32
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-24,43.99,92.75,57.41,19.95,2.084,45.59,74
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-25,44.07,69.55,55.99,26.3,2.157,44.8,74
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-26,49.11,102.3,66.1,20.61,2.183,26.61,82
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-27,52.14,109.93,45.94,22.06,2.502,34.46,87
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-28,52.01,103.51,37.97,23.98,1.668,18.58,87
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-29,24.54,41.92,67.59,24.61,1.902,30.84,41
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-30,43.7,86.16,59.25,18.52,1.621,18.95,73
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-08-31,35.05,73.22,58.35,27.1,1.821,37.55,59
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-01,62.33,95.69,74.08,20.97,1.863,41.04,109
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-02,38.79,83.4,56.27,31.79,1.532,21.96,65
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-03,30.21,50.1,69.66,15.83,2.488,37.16,51
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-04,29.94,52.33,45.87,27.36,1.693,38.37,50
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-05,77.39,139.15,67.39,23.41,2.188,31.69,158
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-06,54.76,90.12,42.31,25.99,1.682,51.64,91
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-07,62.91,121.78,67.44,28.76,2.08,46.27,111
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-08,73.46,132.48,44.44,19.43,2.108,34.65,145
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-09,77.94,159.86,44.26,30.03,1.72,31.14,160
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-10,60.9,100.7,49.4,21.97,1.73,44.82,104
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-11,81.68,173.86,74.45,24.9,2.11,35.37,173
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-12,66.61,139.85,59.65,22.95,1.958,47.89,123
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-13,62.48,96.8,71.11,19.99,2.177,34.76,109
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-14,81.35,126.7,62.68,21.94,2.292,31.91,171
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-15,69.87,147.76,44.78,23.32,1.968,38.08,134
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-16,85.24,170.6,58.49,29.95,2.158,46.26,184
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-17,61.6,132.88,62.26,20.55,2.273,17.61,106
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-18,93.96,184.38,44.65,9.58,2.179,19.75,214
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-19,69.57,107.79,66.02,30.47,2.246,35.76,133
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-20,92.74,154.42,66.2,27.33,2.573,29.64,210
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-21,60.37,122.67,60.74,23.72,2.273,36.09,102
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-22,82.43,151.33,47.58,26.61,2.122,45.83,175
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-23,88.1,163.7,65.0,23.31,2.257,23.31,194
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-24,84.35,182.48,51.08,20.76,2.004,26.87,181
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-25,99.77,171.14,48.83,19.5,2.225,42.93,233
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-26,78.17,137.56,54.37,22.31,1.814,33.58,161
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-27,91.74,148.62,55.49,17.87,1.978,30.93,207
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-28,91.28,164.23,62.85,24.34,2.376,28.78,205
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-29,88.37,146.37,47.0,10.48,1.964,23.85,195
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-09-30,97.34,183.95,52.09,23.42,1.938,34.12,225
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-01,118.34,204.62,58.65,22.75,2.041,49.04,295
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-02,63.46,118.03,71.1,21.62,2.721,36.45,112
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-03,101.35,177.76,54.97,12.9,1.957,43.46,238
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-04,86.19,135.5,69.68,25.85,1.991,34.94,187
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-05,102.47,219.77,49.32,22.11,2.065,44.6,242
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-06,103.83,179.2,46.64,19.74,1.555,36.52,247
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-07,115.08,204.91,70.96,21.27,2.122,42.16,284
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-08,125.26,243.14,59.33,20.73,1.002,21.84,305
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-09,77.03,138.34,43.18,16.12,2.295,36.01,157
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-10,79.74,152.68,67.59,24.7,1.441,51.5,166
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-11,113.46,206.47,56.43,22.66,2.008,36.62,278
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-12,110.33,223.66,60.43,18.56,1.926,25.66,268
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-13,127.44,198.27,41.9,25.0,1.781,21.99,307
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-14,129.41,207.42,50.52,25.97,2.46,48.03,308
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-15,106.1,160.77,70.19,22.62,2.437,40.49,254
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-16,121.99,225.54,68.23,29.95,2.812,41.65,303
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-17,119.99,217.8,71.22,22.62,2.062,46.5,300
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-18,113.26,220.89,48.16,29.49,1.901,30.83,278
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-19,134.53,260.62,51.39,20.11,1.879,36.23,312
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-20,118.89,258.07,56.33,29.81,2.287,18.69,296
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-21,139.74,278.74,76.64,21.16,2.114,42.16,316
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-22,116.27,222.42,66.59,21.63,1.875,21.28,288
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-23,132.09,265.47,53.75,27.57,2.016,38.11,310
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-24,129.4,274.9,65.95,30.93,1.551,30.52,308
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-25,121.23,201.75,47.86,14.28,1.896,37.76,302
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-26,134.4,293.72,63.22,11.52,2.172,33.43,312
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-27,133.08,274.1,45.85,20.09,2.087,49.83,311
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-28,136.64,222.92,63.34,25.6,2.025,38.21,314
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-29,128.22,251.59,53.84,25.12,2.239,43.6,307
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-30,126.55,250.92,48.07,23.43,2.139,20.35,306
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-10-31,137.79,235.05,48.05,21.83,1.914,62.78,315
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-01,128.88,274.9,76.89,25.32,2.208,27.64,308
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-02,115.71,227.78,63.84,26.0,1.633,48.48,286
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-03,150.57,321.69,53.8,23.25,1.867,23.02,324
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-04,135.99,265.75,68.72,30.03,1.54,30.41,313
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-05,150.19,323.3,58.06,21.5,2.046,37.58,324
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-06,165.63,281.99,63.3,21.61,2.293,31.64,336
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-07,146.31,239.9,50.35,29.46,2.079,33.35,321
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-08,139.74,235.4,59.82,31.19,1.659,42.76,316
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-09,145.36,310.53,61.42,28.42,2.611,30.82,320
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-10,124.32,230.64,64.26,24.68,1.999,46.4,304
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-11,133.13,234.84,50.18,27.35,1.837,41.66,311
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-12,127.64,238.62,57.4,26.6,2.246,36.06,307
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-13,133.9,280.72,52.59,24.68,2.222,17.12,312
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-14,152.35,296.24,48.25,25.01,1.616,31.48,326
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-15,162.88,272.48,53.46,24.8,2.015,41.13,334
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-16,161.1,266.85,61.09,23.42,1.939,36.31,332
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-17,162.25,303.59,64.48,32.61,2.063,29.72,333
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-18,167.21,336.06,71.3,28.53,2.051,50.59,337
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-19,105.86,216.61,62.21,28.95,1.927,28.04,253
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-20,169.03,322.84,60.71,32.24,2.225,35.36,338
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-21,164.37,332.5,71.42,23.6,2.078,38.99,335
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-22,181.77,376.55,45.25,25.31,2.552,57.86,348
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-23,146.1,301.91,70.0,22.57,2.022,26.17,321
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-24,181.37,286.83,55.78,18.5,1.675,31.84,348
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-25,173.41,361.22,71.95,21.12,2.257,36.6,342
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-26,135.9,296.12,43.48,28.12,2.261,39.1,313
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-27,125.48,215.75,60.11,15.41,1.798,28.19,305
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-28,154.66,273.65,72.31,21.41,2.282,29.23,327
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-29,151.74,240.25,53.86,19.33,2.026,36.2,325
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-11-30,147.73,247.79,53.1,21.68,1.896,36.63,322
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-01,158.8,322.98,62.96,28.88,2.314,50.43,331
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-02,164.59,268.28,59.7,21.46,1.958,34.32,335
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-03,174.51,372.57,44.05,13.36,2.681,26.32,343
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-04,146.27,283.93,69.93,25.1,1.616,46.0,321
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-05,158.7,337.57,53.17,23.76,1.918,36.0,330
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-06,176.76,311.06,43.65,24.84,2.223,23.47,344
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-07,179.83,274.6,66.57,28.74,1.295,45.07,347
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-08,182.6,365.01,60.2,27.34,2.119,34.87,349
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-09,158.62,306.56,51.03,24.69,2.603,27.15,330
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-10,167.68,350.28,60.85,25.12,1.762,19.86,337
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-11,170.69,278.04,52.45,21.4,1.917,39.65,340
Chandigarh,Chandigarh,North,30.7333,76.7794,2024-12-12,146.09,292.03,50.54,16.46,1.752,50.58,321
